f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,label
0.85146666,-0.32199758,0.8187177,-0.6433465,-0.40171677,1.4544997,0.76808065,1.0656714,0.46549368,0.4127257,-0.55732936,-0.18506955,-0.1622169,-0.7547197,0.11449754,0.7629832,1.4241017,-0.20900582,-0.6951133,0.25172204,0.21247092,0.043676954,1.2443713,0.835311,-1.3902341,-0.79642475,0.8617374,0.9147386,-0.17534472,-0.16587645,1
0.8704445,-0.32550138,0.811049,-0.48425,-0.45742014,1.4394597,0.9300922,1.3457929,1.5729629,0.96835715,-0.036986914,-0.27618024,-0.29020137,-0.9686073,0.15887529,0.8575927,1.3480868,-0.3616031,-0.7950834,0.2881561,-0.0898828,0.19553916,1.1140143,0.86190313,-1.3462266,-1.0187836,0.66600555,0.6053595,-0.54188126,-0.21311595,1
0.99218726,-0.33563426,0.98481584,-0.85333353,-0.3374607,1.4262528,0.6994125,0.7105992,-0.51539326,-0.13577473,-0.90867877,-0.044259083,-0.0892422,-0.5732879,0.18915832,1.0401074,1.3819374,-0.18460597,-0.8314361,0.05939888,-0.06469986,0.27613965,1.1783973,0.6217441,-1.1535579,-0.7295678,0.9529495,0.689761,-0.8822223,0.1195275,1
0.5811473,-0.25454536,0.33210567,-1.401267,-0.44592148,0.93408287,0.7222336,0.9070708,0.6999898,-0.081720985,0.69971514,-0.2860725,0.3123795,0.8461216,-0.57609236,-0.29578564,1.0171989,-0.0842893,0.117471375,-0.47725856,-0.029493626,-1.5621542,-1.7181475,0.33868495,0.7662948,-0.13340403,-0.0506079,0.61428297,-0.2905539,-0.44920343,10
0.72198194,-0.57233363,0.8331196,-0.9072666,-1.1797163,0.33541152,-0.040308367,0.18714857,-0.687155,-1.0146577,0.09952713,0.59696543,-0.2769127,-0.2620225,-0.24062088,-0.37954184,-0.8814218,0.113956004,1.1220763,-0.26758957,0.32296404,-0.7895194,-0.9237661,0.14330995,0.3816486,-0.18984573,-0.08033043,0.9162898,0.1435167,-0.30631325,10
0.8594913,-0.6718431,0.79811424,-0.5689283,-1.249016,0.30359927,0.014884086,0.62343276,0.55920136,-0.34036833,0.58766145,0.30420846,-0.5828763,-0.36396277,-0.28834888,-0.33965766,-0.7681948,0.045381956,1.1122956,-0.14751159,0.024182701,-1.1632197,-0.877195,0.028286183,0.64650005,-0.06766678,-0.15347368,0.5928813,0.35434875,-0.67745775,10
1.0431299,-0.7071397,0.95183355,-0.35383415,-1.2174861,0.58912426,0.2944384,1.0545964,1.6927103,0.5610643,0.31567273,0.18941505,-0.7499328,-1.0562466,0.047484327,0.3571736,-0.72032964,-0.086910285,0.7992732,0.014467865,-0.4050689,-0.11945038,0.3241866,0.2440329,-1.1997255,-0.55832875,1.4943033,0.45128304,-1.2888438,0.024884703,10
1.1839378,-0.66771543,1.2928871,-0.5621479,-0.44329122,1.3677009,0.83477354,0.67725873,-0.9120984,-0.46720275,-1.0381721,-0.25590697,-0.28290886,-0.06408881,0.4915148,0.8228463,1.2296143,-0.3514244,-0.34039816,0.0109634055,-0.3092487,0.43119192,1.1017942,0.729222,-1.1743144,-0.74673074,1.2404761,0.9590296,-0.5607201,-0.43423152,10
1.2492368,-0.6542899,1.3442947,-0.4514332,-0.4358367,1.4079368,0.7460728,0.76010346,-0.58364946,-0.32453907,-0.785209,-0.29307124,-0.35809055,-0.4250894,0.75237954,0.9246868,1.5280371,-0.32950124,-0.13644902,0.2438613,-0.28087017,0.24834588,1.2240919,0.77625173,-0.9869538,-0.5102476,0.95902854,1.0891441,-0.38514078,-0.70875263,10
1.1481916,-0.6568868,1.074246,-0.36144403,-1.1744006,0.50507754,0.278012,0.92313695,1.6497303,0.306621,0.4976191,0.21434058,-0.78658295,-1.2785152,0.42411393,0.5223201,-0.3671661,-0.012788275,1.2047728,0.12537673,-0.17223193,-0.28810108,0.51793057,0.250205,-1.25992,-0.6132483,1.2260251,0.8538757,-1.0554379,-0.32288486,10
0.9619258,-0.5990309,0.90515536,-0.79135233,-1.2396541,0.10248418,0.08806477,0.56557065,0.4521742,-0.45137396,0.71926486,0.3737087,-0.60087067,-0.4717559,-0.028593535,-0.11465376,-0.3975276,0.05125911,1.5846388,0.16972417,0.44610643,-0.61278635,-0.97371244,-0.41317794,0.78134197,0.49341625,0.33843848,-0.20218503,0.010574949,1.0622281,10
0.78991866,-0.5804807,0.95621175,-1.0652428,-0.9889621,0.2276369,0.19247998,0.5174622,-0.3652862,-0.77053964,-0.08670008,0.254591,-0.9924466,-1.1729139,0.4015078,0.02171933,-0.23645712,-0.09015795,1.1788214,0.76634955,0.027974574,0.703656,0.3395437,-0.05826071,0.9046306,0.18071677,0.10531025,0.100991204,0.26263946,0.7680206,10
0.6826045,-0.58742034,0.78685707,-1.2867452,-1.1650908,-0.06783404,0.123960674,0.393395,-0.78638226,-1.1179222,0.29260212,0.21134488,-0.82617867,-0.42194816,0.1404765,-0.3484172,-0.25961715,-0.0038096458,1.8780713,0.3727584,0.4334764,-0.15793483,-1.4533918,-0.1844156,0.8630819,0.44292995,0.9325773,-0.5327382,-0.47979537,1.8847092,10
0.7748921,-0.59853,0.955521,-1.2605646,-1.0270414,0.3584776,0.16418363,0.5096124,-0.65616107,-0.86838937,-0.33635637,0.18834145,-0.9768154,-0.920685,0.6321634,0.33978182,-0.1528551,0.00070791465,1.397688,0.3300481,0.29458266,0.42899755,0.12831506,0.81175494,-0.83811206,-0.14042158,2.0209758,0.5096213,-1.5358491,0.24562672,10
0.9816692,-0.6009923,1.0778269,-0.95882016,-1.0662508,0.43005654,0.14980039,0.47809753,-0.4070104,-0.61217695,-0.2858524,0.33565286,-0.83383834,-1.1080017,0.36444157,0.4062767,-0.32029557,0.078113325,1.0700006,0.19052558,-0.054417558,0.12222828,0.3412548,0.60039365,-0.71400553,-0.7432042,1.8189383,0.83485633,-1.1887006,0.14620322,10
1.2010307,-0.61398876,1.2281109,-0.56431913,-0.45453703,1.2411023,0.76902825,0.8651738,-0.63875884,-0.2769327,-0.8007888,-0.25613105,-0.12981667,-0.4478601,0.6162221,0.9510735,1.4693133,-0.309921,-0.12218177,0.52587926,-0.17895147,0.79632956,1.054759,0.6058237,-0.889622,-0.70647895,1.1480366,0.6426135,-1.0156935,0.2043984,10
1.317717,-0.60355216,1.4886967,-0.3463957,-0.0063611236,1.2578993,0.689655,0.8673506,-0.43072143,-0.5250032,-1.0594021,-0.51191545,-0.90908647,-0.71722573,0.6676176,0.058948826,1.3159022,-0.20889777,-0.8576388,0.92416245,-0.16113192,0.71308106,0.16118796,-0.2696928,0.90968317,0.5251974,-0.48247603,-0.2944721,1.1472164,-0.31052682,10
1.3139472,-0.63302356,1.3759815,-0.23146228,-0.2151433,1.1854151,1.047145,1.6334262,1.9532189,0.8265166,0.021767888,-0.47767228,-0.6253735,-1.1446973,0.4594056,0.85588413,1.5190046,-0.66841745,-0.3973539,0.8197832,-0.5297855,0.7023279,0.9501703,0.0869083,0.024612864,-0.28756362,-0.043175086,0.13440599,0.4115193,0.37389585,10
1.3489859,-0.6654018,1.4515649,-0.34680137,-0.18484953,1.420112,0.62204856,0.6458667,-0.8630959,-0.60884625,-1.120555,-0.34800792,-0.27372542,-0.49105564,0.71426004,0.48865908,1.3353137,-0.2249462,-0.6268186,0.8226284,-0.25322762,1.1109505,0.4598973,0.3985567,-0.09339802,-0.32379395,-0.38447866,-0.042135566,0.66645277,-0.13655907,10
0.3378212,-0.38086584,0.3375964,-1.0085545,-0.97380835,-0.04607016,-0.39096707,0.25350767,-0.2891868,-0.9801933,0.76329714,0.15856847,-0.6292309,-0.011478232,-0.6433091,-1.059317,-0.18259154,0.14780688,-0.53243655,0.48443395,0.12113232,0.8534641,1.5789164,0.6001659,0.38553774,0.06578277,-0.28603023,0.5271598,0.06936078,-0.5371458,10
0.16880777,-0.43134728,-0.054520722,-0.73859465,-0.2536193,-1.0227914,-0.80684954,-1.2869166,-0.8851845,0.41836658,-0.07879468,0.15584524,-0.29294586,-0.6702974,0.6775058,-0.083739765,0.48647192,0.3792695,0.25569198,0.53218544,0.94486547,0.54490143,0.3338557,0.15834756,0.81245583,0.48415697,-1.8999504,-0.69131666,-3.5408866,-0.044518042,10
-0.04693994,-0.49909142,-0.37533933,-0.60013485,0.20996629,-1.2604185,-0.9096626,-0.95944047,-0.30938828,0.2768941,-0.16886215,0.35025483,-0.5042132,-0.8182595,0.3408946,0.52728933,0.5721722,-0.07640094,0.67135024,0.04287855,0.7800954,-0.20735717,0.38271752,0.26157752,-0.28638265,0.090603724,0.109149605,0.2847896,0.258565,-0.32245827,10
-0.0020567845,-0.58341914,-0.46527296,-0.5322258,0.21838614,-1.3705912,-0.8793294,-0.70362514,0.6996497,0.7440208,0.14102042,0.17867455,-0.46854526,-0.6552442,0.22442114,0.81399477,0.37127823,-0.43687895,0.5164324,-0.37846866,0.5420259,-0.35253084,0.50739384,0.7203236,-0.11711766,0.28307876,-0.3910493,0.41102168,0.04710258,-0.38984585,10
0.13036224,-0.6583375,-0.21217394,-1.1692257,-0.56441945,-0.7751815,-0.37911162,-1.4159997,-0.70643574,0.9104101,-0.12620354,-0.025354609,0.11480641,0.15747663,0.052528955,-1.2068166,0.04777683,0.52515614,-0.8147937,0.5664117,0.32814085,1.1438907,0.13902579,0.28874242,0.50554174,0.3007478,-0.20503055,0.49564222,-0.256829,-0.40263185,10
0.09039139,-0.6934274,-0.2573198,-1.1344007,-0.566834,-0.8507227,-0.24619207,-1.3917416,-0.66171205,0.82125235,-0.25987133,-0.09417279,-0.10616541,0.11628477,0.094019376,-1.2823029,0.23753282,0.44847837,-0.8847941,0.51083755,0.06570457,0.99244004,0.17022401,0.18471578,0.5142003,0.4283747,-0.07403756,-0.11991258,-0.15118583,-0.77269185,10
-0.027771287,-0.6998513,-0.54362977,-0.67371875,0.27307597,-1.4022909,-0.67777705,-0.5641587,0.7965799,0.53854513,0.12929948,0.102500744,-0.42504376,-0.7934888,0.21792021,0.69003516,0.38196877,-0.47785243,0.28200555,-0.38239405,0.20483218,-0.32840502,0.44499454,0.6423478,-0.4902855,-0.1523341,-0.44715816,-0.012297543,0.14990443,-1.0246313,10
-0.03627763,-0.6953724,-0.59353364,-0.7459431,0.3101834,-1.2847813,-0.8157089,-0.95509577,-0.42453012,-0.24997982,-0.47436258,0.15753499,-0.01363938,-0.28050202,0.21437286,0.6249166,0.13036805,-0.33973464,0.17352948,-0.583039,0.48757872,0.04874529,-0.16772981,0.3891278,-0.73054093,0.27682865,0.19487512,-0.7144014,-0.2843191,-0.079696834,10
0.02170071,-0.65507686,-0.5294075,-0.7489373,-0.200203,-1.0635169,-0.23617761,-0.28966224,1.8757461,1.6686924,0.5603554,0.035134338,-0.2032656,-0.5600374,-0.14814849,-0.1364574,0.34221616,-0.035384428,-0.2391538,-0.05675658,-0.044945378,-0.26040792,0.2707678,0.1250358,0.3798369,-0.07489144,-2.12795,-0.36978802,-3.4302273,-0.91054356,10
0.20585708,-0.64028645,-0.27776363,-1.1964597,-0.5527418,-0.913762,-0.13834414,-0.96030796,0.64820427,1.4818172,0.37712753,-0.07345494,0.14471322,0.063024424,-0.14052068,-0.9089378,0.120939665,0.46840486,-0.89076537,0.45131648,-0.1732011,0.44468617,0.650191,-0.053426724,0.20687449,-0.5321835,-0.6353704,0.7627339,0.058160283,-0.92709327,10
0.3148037,-0.6556722,-0.22626996,-1.2842449,-0.53564423,-0.85482115,-0.29809722,-1.3632419,-0.7491049,0.9748985,-0.34245017,-0.053418748,0.097316034,0.14095806,0.075101584,-1.0747294,0.079944655,0.5905307,-1.0263816,0.5185536,0.25222632,1.0917002,0.43312326,-0.14952773,0.35617512,0.4295719,-0.33886877,-0.020773552,-0.19565436,-0.09231764,10
0.15066996,-0.65811473,-0.3540652,-1.3516196,-0.52316713,-0.95379186,-0.16157697,-1.2230725,-0.2921092,1.0816916,-0.19398814,-0.03201294,0.02709927,-0.03790579,-0.014649937,-1.1800117,0.16203709,0.57110405,-1.026492,0.65243614,0.2656188,1.024341,0.35376647,0.4176937,0.4095557,0.021131398,-0.21284327,-0.26073655,0.045735452,-0.28037602,10
0.052014522,-0.67108405,-0.6463358,-0.9532931,0.36507353,-1.3506252,-0.6677067,-0.97766006,-0.54744446,-0.0899042,-0.5632842,0.18738432,-0.20197515,-0.33875525,0.030752873,0.6169446,0.026225539,-0.37838426,0.25677377,-0.5113191,0.33096883,-0.18822965,0.21989943,0.28595904,-0.34649366,0.13693948,0.055569977,-0.6354018,0.19910185,-0.20645477,10
0.06322833,-0.67189336,-0.65567,-0.95238763,0.34467503,-1.3932097,-0.56570816,-0.54953885,0.83956003,0.6000743,0.15823773,-0.041607466,-0.18740937,-0.52669597,0.011433245,0.8380296,0.26234666,-0.21676229,0.44847688,-0.6406316,0.27398342,-0.467545,0.5253034,0.8356991,-0.7019159,-0.36657092,-0.6938843,0.59069633,0.399687,-1.4882061,10
0.14988461,-0.66613966,-0.3327097,-1.1705694,-0.5609676,-0.830552,-0.15007338,-1.2524534,-0.3063807,1.1452986,-0.17108075,-0.12496104,0.08877569,0.1913525,-0.060377173,-1.1849025,0.08400641,0.6113897,-0.99247485,0.3867565,-0.0006838688,0.68276095,0.39646885,0.07796553,0.27723783,0.26313666,-0.31605795,0.22076702,0.009421305,-0.64634436,10
0.25816336,-0.6576098,-0.25033867,-1.0950179,-0.55453956,-0.82339656,-0.25676745,-1.3275112,-0.35710636,1.1499431,-0.062158104,0.016231732,0.16722608,0.14141461,0.025224673,-1.1300049,0.21025413,0.69321305,-0.8824333,0.43754748,0.12934542,0.6836009,0.6246992,0.43304968,0.42418647,0.21437015,-0.48609734,0.4209877,-0.10811851,-1.0121741,10
0.4223017,-0.65397066,-0.15935266,-0.893177,-0.6053334,-0.7292185,-0.33487174,-1.3162402,-0.41977865,1.0563971,-0.22059487,0.07863965,0.25845855,0.20290215,-0.09222181,-1.0713617,0.0028980728,0.54545456,-0.9490071,0.3449675,0.4456079,0.93865323,0.3109169,0.119327195,0.5214878,0.4321777,-0.023830958,-0.40605915,-0.34229934,0.46069837,10
0.5042458,-0.6715617,0.0778735,-1.0471293,-1.2227993,-0.016355285,-0.27389517,-0.4725912,-0.04624339,-0.04862877,-0.65283257,0.3304538,0.028823562,-0.28348342,0.11489687,0.0974233,0.10118792,-0.23799233,-0.8815602,0.28607988,0.21262144,-1.3605025,-1.9820535,-1.934873,0.33530706,-0.18108524,0.1501852,-0.5004235,-0.22258236,0.37398294,10
0.6563652,-0.6652395,0.39794853,-0.9967167,-0.9600535,0.7824376,0.23751274,0.39492267,-0.42847097,-0.7391005,-1.0510473,0.43571675,-0.407186,-0.76552606,0.05106032,-0.16459854,-0.8096748,0.29800862,0.3251532,0.044471983,-0.21375084,-0.277932,-0.067249775,0.19775109,-1.2337953,-0.23875153,1.4906683,0.19045666,-1.142898,-1.0246137,10
0.970979,-0.70077825,0.78818846,-0.79743934,-0.7641676,1.032804,0.18270415,0.4896344,-0.50137514,-0.61858886,-1.5494903,0.42101547,-0.63220555,-1.3036729,0.35233545,0.5954229,-0.79719293,0.12694979,-0.13323586,0.41213384,0.002031807,1.235003,1.0975952,0.28108618,-1.57402,-0.25820756,1.229105,-0.18320233,-0.7381231,0.13749625,10
0.9779658,-0.6950642,0.554723,-0.6985699,-1.194148,0.45717597,-0.05517264,0.12026803,-0.41535214,-0.82938135,-0.054348607,0.4017509,-0.1800247,-0.011558802,-0.39373034,-0.2629279,-0.92158914,0.08352602,0.6808861,-0.30771127,0.30955657,-0.92163175,-1.0931249,-0.26099458,0.13687316,0.47601143,0.15379459,-0.35338816,0.449382,-1.3342801,10
0.48066983,-0.6691264,0.07493701,-0.9229011,-1.0184306,-0.34569076,-0.6841172,-0.8768499,-0.5227747,-0.45688155,-0.01759689,0.29809242,0.068865776,0.10509663,-0.17881669,-0.65117985,0.842986,-0.115838856,-2.3729205,1.0133219,-0.14503321,0.3477726,0.2077183,-0.51416683,-0.113896385,-0.3419627,-0.41197392,-0.14485885,0.0702603,-0.97127074,10
0.4079895,-0.6367887,-0.08811963,-0.66938233,-1.1606286,-0.5778863,-0.33427298,-0.09731884,1.9883517,0.75922143,0.87720835,0.031134248,-0.13764507,0.106720805,-0.4052106,-0.21243694,0.9563928,-0.23372684,-2.2894924,0.87664974,0.089590184,0.21144982,0.39385825,-0.7531616,0.12020427,-0.28188723,-0.36936346,-0.4910261,-0.17699172,0.11418096,10
1.3359861,-0.6672273,0.9970566,0.18146668,-0.533712,1.5612814,0.9338825,1.3225325,1.4657352,0.95342374,-0.42713556,-0.28167036,0.26361817,-0.38893625,0.15016069,1.1220864,1.026731,-0.3667596,-0.8748406,0.18565391,-0.33247524,0.5170767,1.240845,0.08030249,-1.50468,-0.6664663,1.017005,0.053239647,-0.5135758,-0.016793806,1
1.2179596,-0.63860804,0.97627336,-0.020602537,-0.23852521,1.4432783,1.0386342,1.5599216,2.0359898,0.9380319,-0.18284267,-0.24250345,-0.0152343,-0.59628093,-0.27358243,0.5955363,1.0815806,-0.36717427,-1.5943116,0.16861889,-0.53561527,0.35448906,0.70681435,-0.04132892,-0.25954324,-0.015359534,-0.12978068,-0.27676448,0.6157769,-0.24405004,1
1.2193873,-0.57051885,1.1127704,-0.23620738,0.13194631,1.6303025,0.7412665,0.8613573,-0.25230122,-0.5214888,-1.4866403,-0.28838775,-0.17663126,-0.55999666,0.20137012,0.09909171,0.67854893,-0.17543152,-1.8799086,0.6717377,-0.3253816,1.2233258,0.13515411,-0.7200144,0.90031683,0.72954357,-1.8039082,-1.0510346,2.181678,-0.14080593,1
1.1635811,-0.50789976,1.0540869,-0.3171205,0.13288046,1.7408061,0.7081324,0.85179114,-0.2574128,-0.41043368,-1.5232363,-0.17645337,-0.23973309,-0.8341043,0.1453982,0.110325314,0.71404177,0.02252676,-1.8033141,0.7646775,-0.51705986,1.015127,-0.14008722,-0.7079906,1.4380983,0.045536935,-1.8575962,-0.7604166,2.01502,-0.13349682,1
0.96443546,-0.46324983,0.90917456,-0.53286725,-0.14219037,1.5423515,0.7119137,0.80632514,-0.35818377,-0.34517214,-1.1816939,-0.31146398,-0.31630623,-0.46272075,0.28178337,0.28188553,0.9163087,-0.25566706,-1.4805256,0.4794768,-0.2257049,0.537459,0.51095337,-0.03269699,-0.054225165,-0.37702197,-0.42894557,0.03836097,0.7057821,-0.5480541,1
0.7619295,-0.45104653,0.59462625,-0.69552463,-0.5788357,1.4179537,0.4505359,0.5094508,-0.8588887,-0.67096657,-0.46959853,-0.12296208,0.23004282,0.4439156,0.073429435,0.047601297,1.1020348,0.094066255,-0.5881768,-0.05918615,-0.100807756,-0.42226443,-0.23169298,-0.04772524,0.5126086,0.11376299,-0.14997715,-0.25134295,0.6046221,0.07264655,1
0.65025455,-0.37722588,0.5382227,-0.9476382,-1.1741786,0.5752244,-0.31229162,0.059842348,-0.31880775,-0.77238417,0.22769041,0.51499426,-0.36754623,-0.33251467,-0.23647495,-0.2448224,-0.81286645,0.3600365,0.6386583,-0.2992705,-0.04528471,-1.0804578,-1.0473973,-0.39599204,0.4178625,-0.22866283,-0.041845046,-0.02320811,0.2352674,-0.544135,1
0.7377194,-0.3249862,0.6210409,-0.9263046,-0.6771674,0.9973265,0.26715288,0.22081485,-0.9995378,-0.82891786,0.31493637,-0.14570083,0.3855353,0.71397555,-0.18403764,-0.101699196,1.1241032,-0.046054017,0.3359991,-0.48998767,0.5459051,-1.247908,-1.7106256,0.13462757,0.18541121,-0.101140685,-0.027015254,-0.061863266,0.31985745,-0.25600344,1
0.8839783,-0.35808814,0.90876603,-0.8343707,-0.36972255,1.5422722,0.59457946,0.59514874,-0.8180014,-0.42637664,-0.9992539,-0.25641173,-0.10561848,-0.5225787,0.311988,0.70521045,1.2590245,-0.16617917,-0.82763374,-0.022791175,-0.09801943,0.44108954,1.047372,0.7208052,-1.3663648,-0.9527613,1.2396713,0.69047576,-0.74533415,-0.37283844,1
1.1473969,-0.39868525,1.1399843,-0.62091315,0.47406057,1.1732036,0.30431497,1.0565989,-0.27552015,-0.9152257,-1.0979142,0.04405593,-0.43741497,-0.9144946,0.3007307,1.8451768,0.99581265,-0.41476968,-0.48178118,-0.38674513,-0.26657063,-0.007087246,0.73441994,0.3608075,0.5383556,-0.46357366,-2.9155982,-0.3229911,-2.4940042,-0.5246453,1
2.8639042,-0.53592795,1.2254288,-0.11269906,2.1878436,-1.0131662,0.6945472,-0.20444663,0.8340433,0.077076726,1.7137765,-0.31175765,-0.622464,1.6061251,-2.330696,-1.7943348,-0.38509214,-0.71520287,-0.9130434,-2.1492224,-2.896622,-6.199309,1.1340688,2.353184,-3.6879077,-2.1910484,-3.8824773,-0.7981956,1.1197765,-1.8169062,10
0.49582675,-0.66970813,0.34246475,-0.71700853,-1.115425,-0.5587152,-0.5892186,-0.5195706,0.7115043,0.239984,0.79166067,-0.015388691,-0.3474841,0.08507064,-0.15675175,-0.2982942,1.0638379,-0.22108552,-2.082262,0.8258119,-0.2079411,-0.0919578,0.39853296,-0.6294102,0.28461596,-0.6427242,-0.5721112,1.1286665,-0.10695166,-0.74151945,10
0.52126664,-0.74309975,0.1011716,-0.09928336,0.16541447,-1.3951558,-0.7275865,-0.8348578,0.60880864,0.54003286,0.089579895,0.3002612,-0.07458006,-0.45214158,0.17399608,0.7624502,0.19453925,-0.31399286,0.35777894,-0.5656633,0.21932001,-0.48352104,0.27995545,0.7128497,-0.08478932,-0.08387722,-0.5662321,0.18769841,-0.072976105,0.24594426,10
0.7515209,-0.74842846,0.5030156,-0.61649084,-1.1045002,-0.4267269,-0.6257904,-0.84593654,-0.27760747,-0.2542338,0.19636835,0.17116043,0.11946101,0.4139596,-0.124836326,-0.47427747,0.67690724,-0.2368702,-2.3574312,0.9869689,0.14707889,0.5147607,0.30550036,-0.91117483,0.17876531,-0.67580104,-0.6580989,0.12067108,0.0074146306,-0.13208395,10
0.9503024,-0.6954028,0.7692862,-0.7032159,-1.1754876,0.39843902,-0.023554662,0.20203584,-0.4045707,-0.78865236,0.10957562,0.3481668,-0.13387355,-0.07260179,-0.10867233,-0.32414165,-0.80360454,0.17302994,0.88086814,-0.36441565,0.124282055,-0.8855031,-0.97986436,-0.08503547,0.044270754,0.06685994,-0.32106522,0.35058975,0.48396817,-1.172131,10
0.9910237,-0.66899484,0.91090244,-0.866722,-1.1616055,0.35019678,-0.11168529,0.053227276,-0.78459024,-0.9930263,0.052471258,0.4172255,-0.2868443,0.059822153,-0.3391274,-0.2552449,-0.91523534,0.19022654,0.95057464,-0.39071223,0.36177257,-1.0372045,-0.9981941,-0.17083797,0.3175977,0.26253673,0.007412457,0.35179347,0.0768871,-0.44716448,10
0.93515015,-0.66135055,0.86556876,-0.73808146,-1.1751261,0.20293245,0.10020016,0.42597038,0.5441945,-0.38107646,0.65896994,0.44213024,-0.41459945,-0.3879496,-0.28587365,-0.24221966,-0.64831907,0.066823475,1.041279,-0.22630468,-0.2002961,-1.0501292,-1.0196824,-0.31459355,0.52757186,-0.04830534,0.047153845,0.1492016,-0.003590886,0.39193705,10
0.90646523,-0.6604128,0.9761421,-0.97427136,-1.0836546,0.35484225,-0.13402852,0.027783768,-0.7760462,-0.93105096,0.16739684,0.5128572,-0.46198595,-0.3675869,-0.20255029,-0.26851305,-0.5720736,0.09275897,1.1504685,-0.20142789,0.0974368,-1.1197033,-0.9548707,0.012084988,0.34272242,0.15615597,-0.20588326,0.738351,0.28624317,-0.48362276,10
0.91918695,-0.65675616,0.86331916,-0.7984761,-1.2123133,0.12318627,0.085183,0.56153864,0.49860543,-0.39661926,0.73789877,0.22875433,-0.5565418,-0.41759634,-0.17845032,-0.10217535,-0.4709097,-0.047607478,1.4455137,0.0347981,0.18452556,-0.7851625,-0.90303075,0.086864084,0.45509058,-0.27555788,-0.06467522,-0.26840037,-0.13228296,0.4842256,10
0.877294,-0.6542172,0.8240771,-0.99498093,-1.1583471,0.32032126,0.060178682,0.2072816,-0.31229153,-0.88177955,0.29597533,0.32718635,-0.38906938,-0.3364319,-0.18060099,-0.25755677,-0.6204796,0.057199944,1.306045,-0.1601477,0.20530996,-0.7629762,-1.1607088,0.08902064,0.45511976,-0.13852692,0.07303032,0.13056725,0.31449142,-0.23400216,10
0.7687267,-0.63975066,0.8032428,-1.1571504,-1.0893964,0.23508796,0.024855614,0.15689175,-0.6750944,-1.0049357,0.11603205,0.4370912,-0.6709487,-0.45360962,-0.41231295,-0.32546547,-0.4618011,-0.012179848,1.2101643,-0.3373913,0.2902671,-1.0627618,-0.90650433,0.5293419,0.50397664,0.017494915,-0.2952506,0.9905366,0.44769952,-0.67431325,10
0.8427858,-0.6472722,0.84765995,-1.0806636,-1.1215234,0.15853393,-0.0042949007,0.18445164,-0.77299756,-1.0403087,0.19584014,0.44669622,-0.5108133,-0.3462338,-0.23352076,-0.32588243,-0.5790919,0.17450833,1.3082216,0.1980062,0.10518419,-0.736499,-1.046833,-0.02102187,0.3825003,0.004070797,-0.056216042,0.3930847,0.23759103,0.32924882,10
1.0808727,-0.67257804,1.0878587,-0.8233547,-0.97325975,0.67333305,0.019022655,0.23223428,-0.76196766,-0.70140785,-0.47366482,0.35306513,-0.5712974,-0.8666666,0.095425,0.48781115,-0.6424237,0.17592534,0.5820491,-0.0326282,-0.04505167,-0.29251406,0.6122071,0.40463758,-1.0232785,-0.41785434,1.2964876,1.1083091,-1.0634671,-1.5041747,10
1.3038085,-0.6984702,1.3262372,-0.24326561,-0.19813615,1.4666274,0.7571104,0.7109322,-0.45848745,-0.36660856,-1.1690396,-0.23060703,-0.17123722,-0.38370025,0.31863794,0.55403787,1.0697834,-0.10602655,-1.2986451,0.33895817,-0.2230455,0.67123014,0.53134245,0.66127104,-0.07800306,-0.2305744,-0.23504946,-0.04689965,0.5668546,0.3047869,10
1.3537458,-0.711466,1.3740101,-0.23013757,-0.13408719,1.5485296,0.6927701,0.771258,-0.8788085,-0.39348727,-1.417366,-0.19029763,-0.26876017,-0.20173761,0.29241714,0.43226895,1.0384266,0.015543926,-1.5229402,0.3149135,-0.3645342,0.6977809,0.6663041,0.43077227,0.0333682,-0.031909008,-0.026682384,0.088637955,0.3411359,-0.59312826,10
1.4778122,-0.7112766,1.2698517,0.14975838,-0.6064378,1.4033957,0.8788416,1.2840949,1.3647293,0.87892175,-0.22794908,-0.43335232,0.015502758,-0.17159337,0.3206843,1.0629907,1.1210881,-0.41292593,-0.7902466,-0.088325486,-0.17626828,0.49799687,1.2112036,0.5076743,-1.2081698,-0.41831705,1.5034076,-0.17694977,-0.6344631,-0.08084202,10
0.086978845,-0.429093,-0.16602254,-0.45993185,-0.23895235,-0.94474745,-1.2252544,-0.40642536,0.09531675,-1.1521217,-0.097043075,0.8001042,-0.27307856,-0.7680922,-0.16817923,1.2302334,0.9274657,-0.7209565,-1.100546,-0.0052971933,0.3304622,-0.95160276,0.010848188,-0.48580036,-0.27339262,-0.32259864,-0.379193,-0.16376698,-0.26471874,0.78682786,10
-0.039632,-0.53766423,-0.44583184,-0.14284219,0.05599329,-1.1838492,-1.0317124,-1.1947587,-0.19376631,0.17846195,-0.44940463,0.27457306,-0.15611522,-0.5772416,0.4217354,0.5377297,0.2195156,-0.18262331,0.38420686,-0.058208697,0.70987093,0.053125188,0.03127392,0.35263914,-0.24176794,-0.024864,-0.02388788,-0.37401795,-0.22266753,0.52473414,10
